age,income,loan_amount,credit_score,employment_length,num_credit_lines,debt_to_income,previous_defaults,default
43,107644.5317823994,25527.943157579233,739.6601294853057,4,14,0.17710438381945973,0,0
66,25653.948229760783,40547.1221313275,625.9267838255925,23,7,0.08479432742266713,0,0
19,55135.066175415064,7154.311699009173,682.9969924990187,7,4,0.5785065569540396,1,1
42,79716.16525285944,46012.59891357536,675.2192150698093,8,4,0.3378968673298105,0,0
20,64193.65114048587,17374.511841980104,564.1508399754539,17,10,0.004396872752882785,0,0
25,109421.97064297031,17986.276883826722,681.5090943215704,15,3,0.1861885237773455,1,0
61,23750.818947509226,8789.212630399736,773.7710696149668,31,10,0.09572069647539673,3,0
50,78672.34800544035,9764.848284707157,616.5866761156639,39,6,0.1549099879137232,1,0
59,58181.457694523066,11164.96871096625,665.2569248740934,38,11,0.0334293118401209,1,0
69,43834.16354153621,16934.113520019335,670.6708916010856,31,2,0.14705137678472907,0,0
52,40796.60852643265,71760.36515733702,621.533544956473,1,13,0.40980966031967,0,1
23,68488.8784599173,18778.33216960855,717.6901237694358,37,11,0.4923657284350522,0,0
56,130818.24815985118,43660.08295212375,581.9934368745013,3,4,0.20843521057950123,0,0
69,54276.40657853648,7591.174833588558,783.2645518695934,4,8,0.3134794491290576,0,0
40,107069.43177074549,31828.45145397758,712.6205561632246,36,3,0.025074358146108432,1,0
42,45721.30336654955,24727.102415678146,556.3231399327105,36,12,0.0544804802547016,0,1
67,25401.22876651501,119444.09444453446,819.8009684886254,25,13,0.3311544851360359,0,0
60,23173.926767180397,61164.58227667429,666.8101461261596,8,8,0.504346146500849,0,1
36,22634.944157906084,23199.71566816716,577.7052482764948,14,7,0.052792779032381595,0,1
22,43913.899735869956,49768.6875509169,760.4554524991191,23,14,0.25112800115160844,0,0
68,40566.947582693654,11434.388552730903,699.4671519448025,23,7,0.5822548007100883,1,1
28,83281.24562444947,29789.136029807927,472.8040295765962,34,11,0.44327552722507657,0,1
29,87899.24444051144,7326.493832946389,597.4339682756147,24,9,0.11856193216812436,1,1
27,22609.630660768093,17835.418367386592,677.9097337221543,25,4,0.17110456029950136,0,0
25,32495.123891905976,12680.160839705579,434.0433322357341,22,11,0.5687497394828546,0,1
41,36028.30021831332,43072.39157708189,658.5070085387395,5,8,0.13259261584491253,0,0
45,59660.75126193598,25205.671849615403,665.797937270526,26,2,0.2645444291944418,0,0
58,27804.349057036183,46717.56410495985,531.6508117624178,18,3,0.21336603215223046,0,1
53,27190.124837082414,26726.47170221909,677.0644886259963,30,4,0.2940232991813595,1,0
54,163932.04203483652,7713.646168292389,650.7463839125033,37,9,0.14194811217972964,1,0
38,101533.8198649619,44882.41321245728,530.8705894114985,31,1,0.401010257978613,2,1
25,29962.495945515504,58734.05744064472,741.9560546862825,1,7,0.14075459170146368,1,0
26,46091.61611766898,75156.0772277153,733.7853794767805,17,2,0.3612608126099036,3,0
64,41973.48836977376,30458.397926017173,621.0262913147639,27,5,0.21466158689787931,0,0
32,98272.02601716199,47022.18888329429,630.1418676608176,6,1,0.15088567915590897,0,0
65,55689.22528674317,46835.15979656992,722.6263937595345,22,6,0.417001578375921,0,1
63,26839.67749784581,10079.190056071064,629.9336856888193,35,13,0.5791438670761153,0,0
57,87160.22313793744,10381.72042883429,456.9091799479845,23,12,0.5216252649426735,0,1
35,45282.61627103962,7205.699096241828,698.6936557399928,27,3,0.05210123551183297,1,0
59,35253.230365757714,16566.06445190282,568.6740679261492,24,13,0.27264827291262117,0,0
37,43540.087144343284,24245.607756209167,611.0156945582406,38,6,0.4168679676920631,0,1
23,54433.517188922575,189943.8787596749,795.7870567951476,3,8,0.3375695048337037,1,0
29,41012.35500154935,21915.89431441523,636.6021525991202,18,8,0.43581409988190783,0,1
19,33847.379525036005,43865.38772816726,650.1734935873873,3,12,0.5850720850807544,0,1
24,45416.605824039485,40466.0484063675,700.9667275463597,12,4,0.20536308588289323,0,0
33,20967.95473181149,11862.852249341282,700.5333943874032,0,7,0.4625238954449433,0,1
20,94029.778646372,6808.6558015324035,558.0802232622217,33,12,0.05644279046212355,0,0
62,29373.43263378119,28690.188568121674,643.9701484465626,6,6,0.5218489399314892,1,1
20,22244.87971855465,41149.75893624727,653.6152527925827,24,2,0.46705934541670724,1,1
44,73022.30265612755,195474.88934617705,677.2026896628827,22,6,0.3125804754016901,0,0
67,94346.88519068608,18323.576701009384,678.9221940916619,29,2,0.49262008200609675,0,0
60,104054.51898084329,73006.27828379959,850.0,6,13,0.3999740671529379,0,0
57,54012.454254683784,19434.72598359871,532.4140229412756,16,4,0.3313357396436131,1,1
55,31493.819849985102,40078.61195445277,748.0091620197957,32,5,0.5676003071542388,0,1
50,86823.36573490228,32357.977063125134,768.3375805833059,1,9,0.07815913020634688,0,0
45,80150.84259542695,6633.013774727806,699.2783973923528,37,13,0.5957806031289907,1,1
18,34136.10196251667,7448.942947352101,584.9684605126926,12,3,0.09265972623763581,1,1
25,136862.84147108317,5629.480844630198,816.4668030267626,31,12,0.28810557719153235,1,0
54,25511.47628599104,18900.808417533557,430.8017135259802,21,5,0.13884659811393218,0,1
49,222818.4608011841,46089.1413796014,581.6733302782173,8,2,0.16314818966557357,0,0
65,118394.2251611599,10689.645577681124,767.1682197222812,16,3,0.37909918262843756,0,0
60,78221.36448463166,32930.937878200595,612.9888396577483,17,13,0.02082608567202675,0,0
54,159639.48027781176,15225.21968994319,809.6464524800185,39,5,0.5644480672115064,0,0
21,84062.70513521445,52835.38896565971,498.81952553215996,39,7,0.1677732743393058,1,1
47,30564.269219857706,53043.51922398991,538.7898106051991,26,13,0.16351953918915443,0,1
23,49183.80865817469,49804.96593855263,596.8361829873025,10,6,0.5181382379527316,0,1
63,23709.407770888367,27322.70117291157,691.7399277536529,27,14,0.4589017119764009,1,1
36,44686.74383241251,15046.007598307833,627.7979849619977,7,14,0.40303315859253336,1,1
49,87662.90967157413,54734.28183877689,600.9600747437579,17,2,0.08781507036161795,0,0
26,44424.134078646865,11177.55383231742,792.0396431098524,12,13,0.46177003146360096,0,0
29,40045.8365439265,15264.553326888734,801.3444975389151,32,14,0.21645977479781384,1,0
28,65237.346250844465,11098.305214518503,608.5620234292444,14,9,0.5963331883978807,0,0
63,122866.20879213334,38645.08307798762,479.0232192670337,21,8,0.40274972701526157,0,1
33,22437.625852575584,39773.42772877652,434.251617081262,37,9,0.5015358446809951,1,1
18,44344.91191791929,36710.58111834891,673.9290114780356,29,9,0.440271174998791,0,1
62,28613.06111334861,21115.16327432326,715.5955622218797,5,5,0.356543005646892,3,0
38,79430.2827611115,8166.5162513967825,656.2997785578546,33,11,0.42979143246920243,0,0
47,25587.072665464984,77630.7851272022,642.9091892919241,18,7,0.3584902974224132,0,0
30,74652.55283822663,26261.89672486031,569.5457385305917,32,7,0.030719154388776437,0,0
51,36856.283458942235,20675.41976696635,715.4979793913839,13,10,0.20731388439467519,0,0
21,31089.524214696234,31662.083141866147,817.818537889891,18,9,0.189850511267068,0,0
45,157719.80702837903,11425.158842723404,428.3122322664444,39,9,0.42838392484342863,0,1
55,20934.915278240907,9265.879947733,642.2498811212284,14,6,0.3457039204977242,0,0
48,48792.8597118044,20602.309652215106,552.96516505864,9,3,0.3662932816200038,1,1
44,21093.214168016963,12732.853235658871,500.95340059461483,1,8,0.508188948730263,0,1
22,53043.00789350364,13402.938920830924,537.0024129215584,1,1,0.3151842833448464,0,0
42,54762.20666090109,71911.13900542312,687.9672855684405,20,10,0.13096631988366317,0,0
20,39405.51425583139,27699.17482526732,690.4962197591166,11,11,0.007463806106845938,1,0
50,27087.498066487693,24818.602921758946,796.02877611748,9,4,0.09569852009468556,2,1
21,43611.3078804164,40085.169772618014,650.8781547145461,11,10,0.018347454799361996,0,0
42,75777.18191119772,95815.52024007861,474.1778370130421,38,2,0.14223895112602472,1,1
37,96253.87512208206,8570.215088963858,626.1830457624028,1,5,0.3809983146993983,0,0
51,57831.04436208697,58789.028041443264,511.3620927784216,0,12,0.09085137368210265,0,1
43,64559.71424176479,31313.483757059465,529.3204113577995,1,12,0.049153937860437445,0,0
22,31195.715608994084,9740.5318001407,708.0559058406495,22,7,0.5825127520054914,1,1
52,36936.863319209784,15578.324355501507,669.418090559442,27,11,0.5981430143565073,0,0
45,28830.63079575236,24754.339862661913,708.7565595435331,16,1,0.3822141073693447,2,1
46,34337.149010488894,40249.623496887325,614.2507152728272,39,4,0.0651398361926997,3,1
26,32737.30851336638,13336.19084255858,729.0529563425356,20,3,0.49291237925814163,0,0
69,56641.0736129099,27963.718863515183,608.6597101709889,33,4,0.32352821575157936,0,0
55,61355.505404482225,39624.221914546666,761.6682832742247,8,6,0.10924416209930662,0,0
67,164973.3282674407,22866.50221561741,684.4638939471542,16,10,0.34541531742964027,1,0
23,30881.106566182247,64638.91605015323,629.3003129515382,31,6,0.023629273963930195,0,0
36,71315.84325334737,66082.06139357234,671.2093044176097,4,12,0.5834826660836562,0,1
61,104984.34505662478,24085.499235548796,648.2139299025082,13,1,0.49557929948605245,0,0
28,61076.47420152671,113275.12174985508,809.6106515312923,24,3,0.15646615047254828,0,0
19,34718.798165030166,7357.828217986931,674.5437622578789,21,1,0.25134713525896824,2,0
64,35227.86507946733,5101.041314605745,649.8387327605492,4,13,0.23717014830030828,0,0
61,22002.211367093427,19373.426812415557,626.1509142949201,37,1,0.5168965032261155,0,1
61,38224.14063333011,32571.11459811226,734.3184219245011,8,1,0.21278061869602174,0,0
26,88246.93701779064,34762.78609736152,720.7913339053505,30,3,0.028788099970912362,0,0
38,22434.19074460914,24413.437953327037,622.6158369687372,20,14,0.1288133098822223,0,0
41,32377.914161315384,9001.94135657836,534.4358485377192,35,2,0.12934179447909352,0,0
51,81248.33179161401,10607.875452758763,559.8031861621646,0,14,0.5695446287978317,0,1
39,96312.6755962293,62346.301890030445,631.5837460457803,21,12,0.5544328608057129,0,1
20,50377.694684926675,65728.41015570724,784.8927506119082,22,4,0.18035597219529248,0,0
29,79878.72229054614,38616.401374474175,624.9823370753086,22,7,0.0016602600657528832,0,0
45,44547.242186557785,37738.79169661517,590.5876390034435,14,11,0.31019857854755833,1,1
47,28712.505637229035,32315.383295704018,473.92806867513536,0,11,0.47834395312368005,0,1
43,45387.309631149365,11804.228387731731,801.3541435602297,5,14,0.16116298916806818,0,0
65,63371.19760379149,21771.64012537689,706.902814598146,39,2,0.2634264156296901,0,0
38,167876.83683657783,40711.43289105729,729.6009970005857,34,2,0.10367352274003705,2,0
45,23561.42658329968,28117.19711978889,746.1688051929375,16,13,0.19643716170975326,0,0
43,55402.29018045357,5562.653505891596,633.5269771241037,22,12,0.4553118017201342,0,0
50,39943.32967919811,97085.76089317839,658.4590633747536,19,12,0.2569687647842926,2,0
38,55495.51441020946,60894.323243119106,798.8601941951995,27,13,0.2683625062578396,0,0
52,21213.376825447824,14055.256090732413,667.9580889319137,36,11,0.4737309879548883,1,1
69,38772.894692390284,33749.257544311164,708.7525290063994,17,7,0.45778364538747246,0,1
51,105703.30912551549,82011.90737962315,737.0550717200512,6,12,0.11229167682742593,1,1
58,60365.28469567055,8028.143006174177,714.2931332422644,19,9,0.24916330764942649,0,0
68,49944.83199111675,25976.73716429757,637.1830829733506,23,11,0.5093147017275869,3,1
64,36810.3686051196,23277.58611895078,646.611615718608,15,3,0.27404260946670145,1,1
35,37694.122528392574,20839.408071353908,727.7640437975942,12,10,0.39705808975622875,0,0
28,44152.53333157167,59161.50529363855,727.6002859934727,27,8,0.18357728958619743,1,1
40,110263.73244983202,19372.35549423837,766.8232599019461,6,6,0.03573513693716677,2,0
65,190886.47456347465,6973.405414039298,705.1096983309839,14,13,0.0989394189276771,0,0
39,48871.01342836807,7043.153967459994,709.6605613592055,22,14,0.24103253528765403,2,0
34,44990.39699391552,6310.55162891081,605.3766633215553,22,6,0.21208021703335012,0,0
22,113719.27768885448,20785.56057663532,591.8850488928099,30,3,0.5373844564746755,0,1
61,47835.21707127479,43018.698437290026,728.0630674351495,4,10,0.3273736022876545,0,0
28,60150.13052748974,11834.22463973455,592.5814931983625,26,9,0.3762932382564639,1,1
47,33129.422678717936,36193.48239491931,647.9298996883138,9,9,0.41320962881770773,3,1
32,88031.82502492232,39855.04360627127,787.902324097129,6,4,0.3189755582361949,1,0
44,57963.1011208071,13839.272144497294,772.057029234509,31,13,0.46178740162298115,0,0
52,102783.13793045015,32530.575342298525,680.1788830797184,22,13,0.4698602905995336,2,1
50,95873.19412167992,39642.94277936387,620.386042016629,8,10,0.21083158306961255,0,0
37,32103.88177237563,23855.276213657115,637.6621089656495,28,12,0.05087109209534095,0,0
33,82874.92954138188,17316.587751390784,736.7660141055615,26,6,0.5918125370060199,0,0
51,100485.4994600242,33960.612684473876,646.3500722553835,37,5,0.385572420313434,3,0
19,41240.595885104165,119293.58880594172,594.1717606989736,20,4,0.4253496438979507,0,1
52,29473.90194585945,21697.784842455985,771.5774756407974,5,2,0.45401760391214074,0,1
57,20131.78128959245,19914.343850144945,668.1600139129281,25,4,0.36777805302407923,0,0
45,49974.06787967519,23723.575826548178,592.2744179008254,19,7,0.2825408816974493,0,0
64,41726.63006446418,7378.387754579675,697.8940188932631,14,3,0.5908018165556287,0,0
56,60473.91983618115,29166.86090018215,747.1218413192508,37,3,0.43659444604142433,0,0
23,30415.277336872692,16956.057677634846,549.232693521224,19,11,0.507509256933891,0,1
26,118186.3380063279,8883.521804835987,629.9546086647065,14,3,0.26380522291314895,0,0
37,34903.80960719189,23835.210327414752,625.3316632411588,28,9,0.5428664994544479,1,1
18,32836.93024099871,5101.691756195148,695.2287165783476,5,14,0.4392906313689347,0,0
25,52765.02983183879,20414.16403096696,713.2008322859858,15,1,0.4476767942673519,0,0
40,54542.593215173976,8352.602802683607,594.8526088720514,0,5,0.05215874623947379,1,1
20,32109.00693974088,5737.779157181449,500.72488240939754,5,9,0.37047402327188944,0,0
21,35863.14698201727,57199.22178628295,753.17987545994,15,14,0.20113004092361625,0,0
42,29298.725384429417,79397.14457649442,538.0054729422787,32,7,0.40140099950774283,0,1
64,83374.06894836773,11983.49521986601,677.1184205043877,6,12,0.34092846558487205,0,0
55,93503.15687037999,28250.13315526263,636.8019101269317,9,12,0.0667137040270226,0,0
32,51025.37476897011,14770.165629691288,666.2443905204075,7,1,0.3179926456596839,0,0
38,82603.38947928953,25411.515702784774,815.1233971706858,20,4,0.27075506394310367,0,0
52,86578.07391335184,22214.63053179755,850.0,25,6,0.4658660951901613,0,0
63,27440.984854536335,14402.349933885258,486.65625886013913,36,5,0.30158296259429884,1,1
69,189332.22674632966,41158.56793339884,748.3906155332924,17,2,0.28869730055966103,0,0
31,106027.39822345336,9057.103985401822,634.3752227322354,3,1,0.43169458697546675,0,0
53,31438.18204844518,6635.991327895471,754.7854513712552,19,11,0.4011527340917263,1,1
29,30299.884007613222,48788.5966840808,745.7263076179164,39,4,0.5951126271800744,0,1
34,26714.36365891786,37892.14461744849,790.9744807198164,18,12,0.2111716204470406,0,0
56,27446.963623142674,25706.112948611863,678.4964915162698,32,10,0.4130139412590566,1,1
26,88948.42286584781,23921.500982426584,561.0423515044977,22,5,0.10035513350981724,1,1
52,51711.30698732135,25639.498861319695,742.764948870962,8,4,0.4827364543410287,0,0
30,96377.7310007118,22235.552470929633,661.7997576144064,37,3,0.4716933711060003,1,1
32,88571.25184458923,19971.47200433781,626.6156784865867,17,10,0.4354924110555053,0,0
35,66394.47611455948,25775.85733119172,602.3776119295038,1,8,0.0714304589627512,0,0
68,77976.52560254038,27556.050613971925,750.6335569105129,16,12,0.5925267524952836,0,0
50,20926.31405197196,40320.151526829584,810.3369492007378,15,14,0.5655663620640203,1,1
23,38682.16527396586,42261.37001168775,530.4647441300366,23,6,0.2220548892812502,0,1
44,70780.99851243767,19226.570893990884,712.1952242478931,30,11,0.34638953066252715,0,0
40,20469.4445755421,21009.551172871084,612.7612814577354,0,14,0.5333321820851599,0,1
44,21676.647033601213,19037.638113155124,503.2727601807886,27,12,0.29678639431541526,0,1
51,115489.32081517485,28070.782353675975,664.7705820763008,32,3,0.35949800396665255,0,0
63,77604.5872365548,23118.590213424897,566.6862219810439,36,6,0.36194571551053983,1,1
55,35419.39722972318,71108.39326527406,492.2246772199802,38,10,0.38955298064973626,0,1
31,78231.6498040566,40757.49986815117,571.8259527775465,3,8,0.34530021547144063,0,1
53,98620.75688433617,73677.15185854796,547.2226082086146,0,7,0.24356653376014367,0,1
25,38321.42370372177,42047.08652078493,585.3313146936608,32,13,0.3236876188980739,0,1
52,21835.137923135142,111205.66235243418,517.4115923046311,9,1,0.5228656090780022,0,1
36,154988.5717582647,35296.356080641475,610.4859891373786,2,6,0.51846200740413,0,0
47,41169.73216647074,104354.52833048791,578.6750871916028,36,1,0.4635274481165037,3,1
31,25629.42670826609,10165.311655417572,687.5613877145657,20,13,0.24846456415360318,0,0
37,53849.606093071336,6617.143593503553,709.3538986398315,8,4,0.4715835311241184,0,0
